Subnum,Sequence,Age,Sex,education,Location,Income,question,reward,group,Headline_Veracity,Headline_id,Sharelikelihood,Credibility,Difficulty,Familiarity,Importance,Morality
103,1,21,2,4,1,3,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,5,2.5,5,4,2,4
103,1,21,2,4,1,3,Fake_Item15_Reward_Aversion,5,Acc,Fake,15,5,1,5,1,1,4
103,1,21,2,4,1,3,Fake_Item16_Reward_Aversion,5,Acc,Fake,16,5,3,4,2,3,4
103,1,21,2,4,1,3,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,6,2.5,3,3,2,5
103,1,21,2,4,1,3,Fake_Item18_Reward_Aversion,5,Acc,Fake,18,6,2,3,3,4,5
104,2,22,1,4,2,4,Real_Item1_Reward_Bversion,6,Acc,Real,1,5,5,2,4,6,6
104,2,22,1,4,2,4,Real_Item2_Reward_Bversion,6,Acc,Real,2,6,5.5,1,6,6,6
104,2,22,1,4,2,4,Real_Item3_Reward_Bversion,6,Acc,Real,3,6,5,2,6,6,6
104,2,22,1,4,2,4,Real_Item4_Reward_Bversion,6,Acc,Real,4,6,5,2,6,6,6
104,2,22,1,4,2,4,Real_Item5_Reward_Bversion,6,Acc,Real,5,6,5,2,6,6,6
104,2,22,1,4,2,4,Real_Item6_Reward_Bversion,6,Acc,Real,6,6,5.5,2,6,6,6
104,2,22,1,4,2,4,Real_Item7_Reward_Bversion,6,Acc,Real,7,5,5,2,6,6,6
104,2,22,1,4,2,4,Real_Item8_Reward_Bversion,6,Acc,Real,8,6,5,2,6,6,6
104,2,22,1,4,2,4,Real_Item9_Reward_Bversion,6,Acc,Real,9,6,5,2,6,6,6
104,2,22,1,4,2,4,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,4,3,2,6,6,6
104,2,22,1,4,2,4,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,6,5,3,6,6,6
104,2,22,1,4,2,4,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,6,5,2,5,6,6
104,2,22,1,4,2,4,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,5,4.5,2,5,5,6
104,2,22,1,4,2,4,Fake_Item14_Reward_Bversion,6,Acc,Fake,14,4,3,2,5,5,6
104,2,22,1,4,2,4,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,4,2,2,4,3,6
104,2,22,1,4,2,4,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,6,3.5,2,6,6,6
104,2,22,1,4,2,4,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,5,4,2,6,6,6
104,2,22,1,4,2,4,Fake_Item18_Reward_Bversion,6,Acc,Fake,18,5,4,2,6,6,6
105,2,27,2,4,2,4,Real_Item1_Reward_Bversion,5,Acc,Real,1,6,4,3,5,3,5
105,2,27,2,4,2,4,Real_Item2_Reward_Bversion,2,Acc,Real,2,5,3,3,5,3,5
105,2,27,2,4,2,4,Real_Item3_Reward_Bversion,1,Acc,Real,3,6,2,5,3,5,4
105,2,27,2,4,2,4,Real_Item4_Reward_Bversion,2,Acc,Real,4,6,2,5,3,5,5
105,2,27,2,4,2,4,Real_Item5_Reward_Bversion,2,Acc,Real,5,4,2.5,3,4,3,6
105,2,27,2,4,2,4,Real_Item6_Reward_Bversion,6,Acc,Real,6,6,4.5,3,5,3,5
105,2,27,2,4,2,4,Real_Item7_Reward_Bversion,6,Acc,Real,7,5,3.5,3,5,3,6
105,2,27,2,4,2,4,Real_Item8_Reward_Bversion,3,Acc,Real,8,1,2,4,5,2,6
105,2,27,2,4,2,4,Real_Item9_Reward_Bversion,1,Acc,Real,9,1,1,1,1,1,1
105,2,27,2,4,2,4,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,6,4,3,5,4,6
105,2,27,2,4,2,4,Fake_Item11_Reward_Bversion,6,Acc,Fake,11,6,4.5,4,4,3,5
105,2,27,2,4,2,4,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,1,6,3,5,3,5
105,2,27,2,4,2,4,Fake_Item13_Reward_Bversion,1,Acc,Fake,13,6,2,3,5,3,5
105,2,27,2,4,2,4,Fake_Item14_Reward_Bversion,3,Acc,Fake,14,6,3,3,5,3,5
105,2,27,2,4,2,4,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,5,5.5,6,5,3,4
105,2,27,2,4,2,4,Fake_Item16_Reward_Bversion,6,Acc,Fake,16,6,4.5,3,5,3,6
105,2,27,2,4,2,4,Fake_Item17_Reward_Bversion,5,Acc,Fake,17,6,4,3,5,3,5
105,2,27,2,4,2,4,Fake_Item18_Reward_Bversion,2,Acc,Fake,18,5,3.5,3,5,3,6
106,1,22,2,4,2,3,Real_Item1_Reward_Aversion,6,Acc,Real,1,2,4,3,3,4,5
106,1,22,2,4,2,3,Real_Item2_Reward_Aversion,5,Acc,Real,2,2,2.5,5,3,5,5
106,1,22,2,4,2,3,Real_Item3_Reward_Aversion,5,Acc,Real,3,2,5,3,3,5,5
106,1,22,2,4,2,3,Real_Item4_Reward_Aversion,6,Acc,Real,4,5,2.5,5,3,5,4
106,1,22,2,4,2,3,Real_Item5_Reward_Aversion,6,Acc,Real,5,3,4,3,4,2,6
106,1,22,2,4,2,3,Real_Item6_Reward_Aversion,6,Acc,Real,6,5,3.5,5,5,3,3
106,1,22,2,4,2,3,Real_Item7_Reward_Aversion,6,Acc,Real,7,3,4,4,5,3,4
106,1,22,2,4,2,3,Real_Item8_Reward_Aversion,5,Acc,Real,8,4,4,5,4,3,3
106,1,22,2,4,2,3,Real_Item9_Reward_Aversion,6,Acc,Real,9,5,2.5,5,5,3,2
106,1,22,2,4,2,3,Fake_Item10_Reward_Aversion,6,Acc,Fake,10,5,4.5,4,5,3,3
106,1,22,2,4,2,3,Fake_Item11_Reward_Aversion,6,Acc,Fake,11,4,2.5,4,5,3,3
106,1,22,2,4,2,3,Fake_Item12_Reward_Aversion,6,Acc,Fake,12,1,4.5,4,5,3,3
106,1,22,2,4,2,3,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,2,3,4,5,3,5
106,1,22,2,4,2,3,Fake_Item14_Reward_Aversion,6,Acc,Fake,14,2,3.5,4,4,5,5
106,1,22,2,4,2,3,Fake_Item15_Reward_Aversion,5,Acc,Fake,15,4,2.5,6,3,5,5
106,1,22,2,4,2,3,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,2,4,5,4,3,4
106,1,22,2,4,2,3,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,5,3.5,3,3,2,5
106,1,22,2,4,2,3,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,2,4.5,5,5,3,3
107,1,21,2,4,2,3,Real_Item1_Reward_Aversion,5,Acc,Real,1,3,4.5,3,5,3,5
107,1,21,2,4,2,3,Real_Item2_Reward_Aversion,6,Acc,Real,2,4,4,3,3,4,5
107,1,21,2,4,2,3,Real_Item3_Reward_Aversion,6,Acc,Real,3,3,5,4,5,3,3
107,1,21,2,4,2,3,Real_Item4_Reward_Aversion,5,Acc,Real,4,3,3,4,4,2,4
107,1,21,2,4,2,3,Real_Item5_Reward_Aversion,5,Acc,Real,5,2,4,5,3,4,4
107,1,21,2,4,2,3,Real_Item6_Reward_Aversion,6,Acc,Real,6,5,4,5,4,3,3
107,1,21,2,4,2,3,Real_Item7_Reward_Aversion,5,Acc,Real,7,3,4,4,2,4,5
107,1,21,2,4,2,3,Real_Item8_Reward_Aversion,6,Acc,Real,8,3,3.5,4,4,3,3
107,1,21,2,4,2,3,Real_Item9_Reward_Aversion,5,Acc,Real,9,2,3.5,4,4,3,3
107,1,21,2,4,2,3,Fake_Item10_Reward_Aversion,6,Acc,Fake,10,3,3.5,5,5,3,3
107,1,21,2,4,2,3,Fake_Item11_Reward_Aversion,5,Acc,Fake,11,2,3.5,5,4,3,3
107,1,21,2,4,2,3,Fake_Item12_Reward_Aversion,5,Acc,Fake,12,4,3.5,3,3,4,5
107,1,21,2,4,2,3,Fake_Item13_Reward_Aversion,6,Acc,Fake,13,3,4,4,3,4,5
107,1,21,2,4,2,3,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,4,4,4,3,5,4
107,1,21,2,4,2,3,Fake_Item15_Reward_Aversion,5,Acc,Fake,15,3,3.5,5,4,5,3
107,1,21,2,4,2,3,Fake_Item16_Reward_Aversion,6,Acc,Fake,16,5,3.5,5,4,2,4
107,1,21,2,4,2,3,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,5,3,3,3,4,5
107,1,21,2,4,2,3,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,3,3.5,4,5,3,3
108,1,23,1,4,2,4,Real_Item1_Reward_Aversion,2,Acc,Real,1,6,5.5,6,5,6,4
108,1,23,1,4,2,4,Real_Item2_Reward_Aversion,6,Acc,Real,2,5,5.5,3,4,3,5
108,1,23,1,4,2,4,Real_Item3_Reward_Aversion,5,Acc,Real,3,5,5.5,6,5,5,3
108,1,23,1,4,2,4,Real_Item4_Reward_Aversion,5,Acc,Real,4,2,2.5,2,3,3,5
108,1,23,1,4,2,4,Real_Item5_Reward_Aversion,6,Acc,Real,5,6,5.5,3,6,5,5
108,1,23,1,4,2,4,Real_Item6_Reward_Aversion,5,Acc,Real,6,5,6,3,6,4,5
108,1,23,1,4,2,4,Real_Item7_Reward_Aversion,2,Acc,Real,7,1,1,1,1,1,1
108,1,23,1,4,2,4,Real_Item8_Reward_Aversion,1,Acc,Real,8,6,2.5,3,6,5,5
108,1,23,1,4,2,4,Real_Item9_Reward_Aversion,6,Acc,Real,9,6,6,1,6,3,6
108,1,23,1,4,2,4,Fake_Item10_Reward_Aversion,6,Acc,Fake,10,6,6,3,2,5,5
108,1,23,1,4,2,4,Fake_Item11_Reward_Aversion,6,Acc,Fake,11,2,5,4,5,3,6
108,1,23,1,4,2,4,Fake_Item12_Reward_Aversion,2,Acc,Fake,12,6,3.5,6,6,5,5
108,1,23,1,4,2,4,Fake_Item13_Reward_Aversion,4,Acc,Fake,13,6,3.5,4,5,3,4
108,1,23,1,4,2,4,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,6,5,6,3,5,4
108,1,23,1,4,2,4,Fake_Item15_Reward_Aversion,6,Acc,Fake,15,5,5.5,3,5,3,4
108,1,23,1,4,2,4,Fake_Item16_Reward_Aversion,5,Acc,Fake,16,5,6,5,3,5,3
108,1,23,1,4,2,4,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,6,6,1,4,5,6
108,1,23,1,4,2,4,Fake_Item18_Reward_Aversion,3,Acc,Fake,18,6,3.5,6,5,5,3
109,1,22,1,4,3,3,Real_Item1_Reward_Aversion,4,Acc,Real,1,4,5.5,5,5,3,3
109,1,22,1,4,3,3,Real_Item2_Reward_Aversion,3,Acc,Real,2,5,5,3,6,4,4
109,1,22,1,4,3,3,Real_Item3_Reward_Aversion,5,Acc,Real,3,3,5,5,6,4,4
109,1,22,1,4,3,3,Real_Item4_Reward_Aversion,5,Acc,Real,4,3,4,5,3,2,5
109,1,22,1,4,3,3,Real_Item5_Reward_Aversion,4,Acc,Real,5,4,5,5,2,2,6
109,1,22,1,4,3,3,Real_Item6_Reward_Aversion,5,Acc,Real,6,3,4.5,5,5,5,4
109,1,22,1,4,3,3,Real_Item7_Reward_Aversion,4,Acc,Real,7,3,5,5,5,5,4
109,1,22,1,4,3,3,Real_Item8_Reward_Aversion,3,Acc,Real,8,3,5.5,3,5,4,4
109,1,22,1,4,3,3,Real_Item9_Reward_Aversion,4,Acc,Real,9,4,5.5,6,6,4,4
109,1,22,1,4,3,3,Fake_Item10_Reward_Aversion,4,Acc,Fake,10,4,5,5,5,4,4
109,1,22,1,4,3,3,Fake_Item11_Reward_Aversion,5,Acc,Fake,11,4,4.5,5,2,4,5
109,1,22,1,4,3,3,Fake_Item12_Reward_Aversion,4,Acc,Fake,12,3,5.5,6,6,4,4
109,1,22,1,4,3,3,Fake_Item13_Reward_Aversion,3,Acc,Fake,13,3,5,3,5,4,3
109,1,22,1,4,3,3,Fake_Item14_Reward_Aversion,3,Acc,Fake,14,3,4,5,6,5,4
109,1,22,1,4,3,3,Fake_Item15_Reward_Aversion,4,Acc,Fake,15,3,5,5,4,3,3
109,1,22,1,4,3,3,Fake_Item16_Reward_Aversion,5,Acc,Fake,16,3,4.5,5,5,5,4
109,1,22,1,4,3,3,Fake_Item17_Reward_Aversion,3,Acc,Fake,17,4,4.5,5,5,4,4
109,1,22,1,4,3,3,Fake_Item18_Reward_Aversion,3,Acc,Fake,18,4,5.5,5,5,4,4
110,1,21,2,4,2,3,Real_Item1_Reward_Aversion,6,Acc,Real,1,5,3.5,3,3,5,4
110,1,21,2,4,2,3,Real_Item2_Reward_Aversion,6,Acc,Real,2,2,4,3,2,4,4
110,1,21,2,4,2,3,Real_Item3_Reward_Aversion,6,Acc,Real,3,5,3,3,2,5,5
110,1,21,2,4,2,3,Real_Item4_Reward_Aversion,6,Acc,Real,4,4,2.5,3,3,5,4
110,1,21,2,4,2,3,Real_Item5_Reward_Aversion,6,Acc,Real,5,5,3.5,4,5,3,3
110,1,21,2,4,2,3,Real_Item6_Reward_Aversion,6,Acc,Real,6,5,2.5,3,3,4,5
110,1,21,2,4,2,3,Real_Item7_Reward_Aversion,5,Acc,Real,7,4,3,4,5,3,3
110,1,21,2,4,2,3,Real_Item8_Reward_Aversion,6,Acc,Real,8,3,4.5,4,4,3,2
110,1,21,2,4,2,3,Real_Item9_Reward_Aversion,5,Acc,Real,9,5,3,3,3,5,4
110,1,21,2,4,2,3,Fake_Item10_Reward_Aversion,6,Acc,Fake,10,6,2.5,3,5,3,4
110,1,21,2,4,2,3,Fake_Item11_Reward_Aversion,6,Acc,Fake,11,3,4,4,4,3,3
110,1,21,2,4,2,3,Fake_Item12_Reward_Aversion,6,Acc,Fake,12,4,3,3,3,5,4
110,1,21,2,4,2,3,Fake_Item13_Reward_Aversion,5,Acc,Fake,13,5,3.5,4,5,3,3
110,1,21,2,4,2,3,Fake_Item14_Reward_Aversion,5,Acc,Fake,14,5,2.5,3,2,4,4
110,1,21,2,4,2,3,Fake_Item15_Reward_Aversion,5,Acc,Fake,15,5,3,3,3,2,5
110,1,21,2,4,2,3,Fake_Item16_Reward_Aversion,5,Acc,Fake,16,3,4,3,3,3,5
110,1,21,2,4,2,3,Fake_Item17_Reward_Aversion,6,Acc,Fake,17,5,4,3,3,3,5
110,1,21,2,4,2,3,Fake_Item18_Reward_Aversion,6,Acc,Fake,18,5,3,3,4,3,3
111,2,25,1,4,3,2,Real_Item1_Reward_Bversion,5,Acc,Real,1,4,4.5,4,5,6,5
111,2,25,1,4,3,2,Real_Item2_Reward_Bversion,4,Acc,Real,2,4,3.5,4,4,5,5
111,2,25,1,4,3,2,Real_Item3_Reward_Bversion,5,Acc,Real,3,5,3,5,5,6,6
111,2,25,1,4,3,2,Real_Item4_Reward_Bversion,6,Acc,Real,4,6,2,2,2,3,5
111,2,25,1,4,3,2,Real_Item5_Reward_Bversion,5,Acc,Real,5,5,4,4,5,6,5
111,2,25,1,4,3,2,Real_Item6_Reward_Bversion,6,Acc,Real,6,6,4.5,5,5,4,6
111,2,25,1,4,3,2,Real_Item7_Reward_Bversion,5,Acc,Real,7,5,4,4,4,5,5
111,2,25,1,4,3,2,Real_Item8_Reward_Bversion,4,Acc,Real,8,5,4.5,2,2,4,3
111,2,25,1,4,3,2,Real_Item9_Reward_Bversion,4,Acc,Real,9,5,3.5,2,6,5,5
111,2,25,1,4,3,2,Fake_Item10_Reward_Bversion,6,Acc,Fake,10,4,5,4,5,6,6
111,2,25,1,4,3,2,Fake_Item11_Reward_Bversion,5,Acc,Fake,11,6,4.5,5,4,6,5
111,2,25,1,4,3,2,Fake_Item12_Reward_Bversion,6,Acc,Fake,12,4,4.5,3,5,5,5
111,2,25,1,4,3,2,Fake_Item13_Reward_Bversion,6,Acc,Fake,13,4,5,2,5,3,3
111,2,25,1,4,3,2,Fake_Item14_Reward_Bversion,4,Acc,Fake,14,6,5,4,4,5,6
111,2,25,1,4,3,2,Fake_Item15_Reward_Bversion,6,Acc,Fake,15,6,4.5,5,6,6,4
111,2,25,1,4,3,2,Fake_Item16_Reward_Bversion,5,Acc,Fake,16,3,3,5,5,6,4
111,2,25,1,4,3,2,Fake_Item17_Reward_Bversion,6,Acc,Fake,17,6,3,4,4,5,6
111,2,25,1,4,3,2,Fake_Item18_Reward_Bversion,5,Acc,Fake,18,6,4.5,4,4,5,5
